dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
mbpp,Mbpp/620,TrustRoute-StrongestQueried,3,"```python
def largest_subset(nums):
    if not nums:
        return 0
    nums = sorted(nums)
    n = len(nums)
    dp = [1]*n
    best = 1
    for i in range(n):
        for j in range(i):
            if nums[i] % nums[j] == 0 and dp[j] + 1 > dp[i]:
                dp[i] = dp[j] + 1
        if dp[i] > best:
            best = dp[i]
    return best

assert largest_subset([1, 3, 6, 13, 17, 18]) == 4
```",0.00281665,30.675838947296143,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/637,TrustRoute-StrongestQueried,3,"def noprofit_noloss(cost, selling):
    return cost == selling

# example
assert noprofit_noloss(1500, 1200) == False",0.00107195,11.119465827941895,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/133,TrustRoute-StrongestQueried,3,"def sum_negativenum(nums):
    return sum(x for x in nums if x < 0)

assert sum_negativenum([2, 4, -6, -9, 11, -12, 14, -5, 17]) == -32",0.00123885,13.287722826004028,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/56,TrustRoute-StrongestQueried,3,"def check(n):
    s = str(n)
    r = int(s[:0:-1]) if s[0] == '-' else int(s[::-1])
    return n == 2 * r - 1

assert check(70) == False",0.00144535,13.804251432418823,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/413,TrustRoute-StrongestQueried,3,"def extract_nth_element(lst, n):
    return [t[n] for t in lst]

assert extract_nth_element([('Greyson Fulton', 98, 99), ('Brady Kent', 97, 96), ('Wyatt Knott', 91, 94), ('Beau Turnbull', 94, 98)], 0) == ['Greyson Fulton', 'Brady Kent', 'Wyatt Knott', 'Beau Turnbull']",0.0009316499999999999,10.551933526992798,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/70,TrustRoute-StrongestQueried,3,"def get_equal(tuples):
    if not tuples:
        return True
    it = iter(tuples)
    first_len = len(next(it))
    return all(len(t) == first_len for t in it)

assert get_equal([(11, 22, 33), (44, 55, 66)]) == True",0.00103895,11.136114120483398,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/424,TrustRoute-StrongestQueried,3,"def extract_rear(strings):
    return [s[-1] for s in strings]

assert extract_rear(('Mers', 'for', 'Vers')) == ['s', 'r', 's']",0.00119155,9.110777854919434,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/803,TrustRoute-StrongestQueried,3,"def is_perfect_square(n):
    import math
    if not isinstance(n, int) or n < 0:
        return False
    r = math.isqrt(n)
    return r * r == n

assert not is_perfect_square(10)",0.00142145,17.81564426422119,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/426,TrustRoute-StrongestQueried,3,"def filter_oddnumbers(nums):
    return [n for n in nums if n % 2 != 0]

assert filter_oddnumbers([1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) == [1, 3, 5, 7, 9]",0.00080595,8.897240161895752,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/126,TrustRoute-StrongestQueried,3,"import math

def sum(a, b):
    g = math.gcd(a, b)
    if g == 0:
        return 0
    s = 0
    i = 1
    while i * i <= g:
        if g % i == 0:
            s += i
            j = g // i
            if j != i:
                s += j
        i += 1
    return s

assert sum(10, 15) == 6",0.00207005,25.79393482208252,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/565,TrustRoute-StrongestQueried,3,"def split(s):
    return list(s)

# test
assert split('python') == ['p','y','t','h','o','n']",0.00064105,8.047908306121826,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/448,TrustRoute-StrongestQueried,3,,0.00310895,23.015453100204468,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/581,TrustRoute-StrongestQueried,3,"```python
def surface_Area(base_edge, height):
    """"""
    Calculates the surface area of a square pyramid.

    Args:
        base_edge (float): The length of the base edge of the pyramid.
        height (float): The slant height of the pyramid (not the vertical height).

    Returns:
        float: The total surface area of the square pyramid.
    """"""
    base_area = base_edge ** 2
    lateral_area = 2 * base_edge * height
    return base_area + lateral_area

```",0.00484905,18.163387775421143,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/573,TrustRoute-StrongestQueried,3,"```python
def unique_product(numbers):
    unique_nums = set(numbers)
    product = 1
    for num in unique_nums:
        product *= num
    return product
```",0.0015183999999999998,13.421708106994629,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/616,TrustRoute-StrongestQueried,3,"```python
def tuple_modulo(t1, t2):
    """"""
    Performs element-wise modulo on two tuples of the same length.
    """"""
    return tuple(x % y for x, y in zip(t1, t2))
```",0.0016367,10.167774200439453,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/310,TrustRoute-StrongestQueried,3,"```python
def string_to_tuple(s: str) -> tuple:
    return tuple(s)
```",0.00053115,9.343116521835327,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/591,TrustRoute-StrongestQueried,3,"```python
def swap_List(list_data):
    if len(list_data) < 2:
        return list_data
    list_data[0], list_data[-1] = list_data[-1], list_data[0]
    return list_data
```",0.0012775999999999998,13.822788715362549,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/635,TrustRoute-StrongestQueried,3,"```python
def heap_sort(arr):
    n = len(arr)

    # Build a maxheap
    for i in range(n // 2 - 1, -1, -1):
        heapify(arr, n, i)

    # One by one extract elements
    for i in range(n - 1, 0, -1):
        arr[i], arr[0] = arr[0], arr[i]  # Swap
        heapify(arr, i, 0) # Call heapify on the reduced heap

    return arr

def heapify(arr, n, i):
    largest = i  # Initialize largest as root
    left = 2 * i + 1  # left child
    right = 2 * i + 2  # right child

    # See if left child of root exists and is greater than root
    if left < n and arr[left] > arr[largest]:
        largest = left

    # See if right child of root exists and is greater than current largest
    if right < n and arr[right] > arr[largest]:
        largest = right

    # Change root, if needed
    if largest != i:
        arr[i], arr[largest] = arr[largest], arr[i]  # Swap
        # Heapify the root.
        heapify(arr, n, largest)
```",0.0027982000000000003,18.66323685646057,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/430,TrustRoute-StrongestQueried,3,,0.00410035,104.14780235290527,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/294,TrustRoute-StrongestQueried,3,"```python
def max_val(data_list):
    numeric_values = [item for item in data_list if isinstance(item, (int, float))]
    return max(numeric_values)
```",0.00204585,10.817546844482422,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/394,TrustRoute-StrongestQueried,3,"def check_distinct(t):
    try:
        return len(t) == len(set(t))
    except TypeError:
        seen = []
        for x in t:
            if x in seen:
                return False
            seen.append(x)
        return True

assert check_distinct((1, 4, 5, 6, 1, 4)) == False",0.00099795,8.987987279891968,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/3,TrustRoute-StrongestQueried,3,"```python
def is_not_prime(n: int) -> bool:
    if n < 2:
        return True
    if n == 2:
        return False
    if n % 2 == 0:
        return True
    for i in range(3, int(n**0.5) + 1, 2):
        if n % i == 0:
            return True
    return False
```",0.0031245,12.76400089263916,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/67,TrustRoute-StrongestQueried,3,"```python
def bell_number(n):
    if n == 0:
        return 1
    bell = [[0] * (n + 1) for _ in range(n + 1)]
    bell[0][0] = 1
    for i in range(1, n + 1):
        bell[i][0] = bell[i - 1][i - 1]
        for j in range(1, i + 1):
            bell[i][j] = bell[i - 1][j - 1] + bell[i][j - 1]
    return bell[n][0]
```",0.00101036,34.61674404144287,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/7,TrustRoute-StrongestQueried,3,"```python
def find_char_long(text):
    return [word for word in text.split() if len(word) >= 4]
```",0.00053494,26.626075744628906,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/66,TrustRoute-StrongestQueried,3,"def pos_count(lst):
    return sum(1 for x in lst if x > 0)

assert pos_count([1, -2, 3, -4]) == 2",0.0008333500000000001,8.965256690979004,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/763,TrustRoute-StrongestQueried,3,"```python
def find_min_diff(arr, n):
    arr_list = sorted(list(arr))
    min_diff = float('inf')

    for i in range(n - 1):
        min_diff = min(min_diff, arr_list[i+1] - arr_list[i])
        
    return min_diff

```",0.00306615,22.84428119659424,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/17,TrustRoute-StrongestQueried,3,"```python
def square_perimeter(side):
    return 4 * side
```",0.00030426000000000004,32.736040353775024,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/760,TrustRoute-StrongestQueried,3,"def unique_Element(lst):
    return len(set(lst)) == 1

assert unique_Element([1,1,1]) == True
assert unique_Element([1,2,1]) == False
assert unique_Element([42]) == True
assert unique_Element([]) == False",0.00094705,7.9682183265686035,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/459,TrustRoute-StrongestQueried,3,"def remove_uppercase(s):
    return ''.join(c for c in s if not c.isupper())

assert remove_uppercase('cAstyoUrFavoRitETVshoWs') == 'cstyoravoitshos'",0.00189755,23.439334630966187,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/791,TrustRoute-StrongestQueried,3,"def remove_nested(t):
    return tuple(x for x in t if not isinstance(x, tuple))

assert remove_nested((1, 5, 7, (4, 6), 10)) == (1, 5, 7, 10)",0.00118575,9.827735900878906,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/259,TrustRoute-StrongestQueried,3,"```python
def maximize_elements(tuple1, tuple2):
    return tuple(
        tuple(max(e1, e2) for e1, e2 in zip(inner1, inner2))
        for inner1, inner2 in zip(tuple1, tuple2)
    )
```",0.00399815,13.554991006851196,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/568,TrustRoute-StrongestQueried,3,"```python
def empty_list(N):
    return [{} for _ in range(N)]
```",0.00037391999999999997,13.026470184326172,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/450,TrustRoute-StrongestQueried,3,"```python
def extract_string(lst, n):
    return [s for s in lst if len(s) == n]
```",0.0005710800000000001,28.79009509086609,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/276,TrustRoute-StrongestQueried,3,"```python
import math

def volume_cylinder(radius, height):
    return math.pi * radius**2 * height
```",0.00055418,19.143757820129395,0,0,cand-deepseek-r1,stage2_strongest_queried,
