dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
winogrande,winogrande-683,TrustRoute-StrongestQueried,3,A,0.00037004999999999997,10.13650631904602,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-752,TrustRoute-StrongestQueried,3,A,0.00049685,12.653721570968628,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-1028,TrustRoute-StrongestQueried,3,B,0.00054135,11.434924840927124,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-1153,TrustRoute-StrongestQueried,3,A,0.00033935,7.876125335693359,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-376,TrustRoute-StrongestQueried,3,B,0.0006881500000000001,9.1371328830719,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-900,TrustRoute-StrongestQueried,3,A,0.00053005,8.7590811252594,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-943,TrustRoute-StrongestQueried,3,B,0.0008740500000000001,11.671752214431763,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-253,TrustRoute-StrongestQueried,3,A,0.0008510500000000001,12.050848722457886,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-1172,TrustRoute-StrongestQueried,3,B,0.00036465,7.789962530136108,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-1040,TrustRoute-StrongestQueried,3,B,0.00144495,13.499123811721802,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-122,TrustRoute-StrongestQueried,3,B,0.00068335,12.71437931060791,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-951,TrustRoute-StrongestQueried,3,B,0.00118695,15.03810453414917,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-599,TrustRoute-StrongestQueried,3,B,0.0012212500000000001,15.978278636932373,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-1147,TrustRoute-StrongestQueried,3,B,0.00044295,9.276888132095337,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-310,TrustRoute-StrongestQueried,3,B,0.00057625,9.075145721435547,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-1016,TrustRoute-StrongestQueried,3,B,0.00109485,11.688289403915405,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-866,TrustRoute-StrongestQueried,3,A,0.00166435,15.870321273803711,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-334,TrustRoute-StrongestQueried,3,B,0.00065355,7.724695205688477,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-1001,TrustRoute-StrongestQueried,3,B,0.00054275,12.551472902297974,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-67,TrustRoute-StrongestQueried,3,B,0.00058945,8.661680698394775,0,0,cand-gpt-5-mini,stage2_strongest_queried,
winogrande,winogrande-578,TrustRoute-StrongestQueried,3,B,0.00074015,11.803821563720703,0,0,cand-gpt-5-mini,stage2_strongest_queried,
