dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
hellaswag,hellaswag-9949,TrustRoute-StrongestQueried,3,B,0.0018083499999999998,15.258153676986694,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-4195,TrustRoute-StrongestQueried,3,D,0.00194715,19.32723593711853,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-4101,TrustRoute-StrongestQueried,3,C,0.0015560500000000002,12.275317192077637,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3818,TrustRoute-StrongestQueried,3,D,0.00148485,19.213910579681396,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-2894,TrustRoute-StrongestQueried,3,A,0.00085695,15.088722229003906,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3769,TrustRoute-StrongestQueried,3,D,0.00175325,22.151015520095825,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5465,TrustRoute-StrongestQueried,3,D,0.00140355,20.003326416015625,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-7512,TrustRoute-StrongestQueried,3,,0.00259985,26.724527835845947,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3926,TrustRoute-StrongestQueried,3,B,0.00169895,20.642395973205566,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-1890,TrustRoute-StrongestQueried,3,B,0.0016044000000000002,29.871184587478638,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-3936,TrustRoute-StrongestQueried,3,B,0.00116295,13.256670475006104,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3210,TrustRoute-StrongestQueried,3,D,0.00137785,19.68234610557556,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5261,TrustRoute-StrongestQueried,3,C,0.00089465,13.312737464904785,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5234,TrustRoute-StrongestQueried,3,B,0.00144575,21.079514265060425,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-2813,TrustRoute-StrongestQueried,3,A,0.00136095,23.521093606948853,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-9555,TrustRoute-StrongestQueried,3,C,0.00191185,25.47532606124878,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-477,TrustRoute-StrongestQueried,3,B,0.00073485,13.83669376373291,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-4954,TrustRoute-StrongestQueried,3,C,0.00227455,29.9325213432312,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-12,TrustRoute-StrongestQueried,3,C,0.0007640500000000001,14.593816041946411,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5637,TrustRoute-StrongestQueried,3,C,0.00224555,31.80927848815918,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-7815,TrustRoute-StrongestQueried,3,C,0.0015243499999999998,22.163628816604614,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-4576,TrustRoute-StrongestQueried,3,,0.00307485,34.70646691322327,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5366,TrustRoute-StrongestQueried,3,C,0.0021372500000000003,13.959312677383423,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-1183,TrustRoute-StrongestQueried,3,B,0.00286675,24.554948568344116,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-1589,TrustRoute-StrongestQueried,3,B,0.0013315000000000002,11.020665168762207,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-5389,TrustRoute-StrongestQueried,3,C,0.00255185,24.34372568130493,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-2484,TrustRoute-StrongestQueried,3,B,0.004859750000000001,28.065871000289917,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-6835,TrustRoute-StrongestQueried,3,D,0.0017498500000000003,20.617846488952637,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-3043,TrustRoute-StrongestQueried,3,C,0.0012536499999999998,16.54073214530945,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-453,TrustRoute-StrongestQueried,3,B,0.00111185,10.570793628692627,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-7094,TrustRoute-StrongestQueried,3,A,0.00190225,11.700431108474731,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-8913,TrustRoute-StrongestQueried,3,B,0.00207845,18.697418689727783,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-9694,TrustRoute-StrongestQueried,3,D,0.0017019500000000003,27.21435546875,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-7943,TrustRoute-StrongestQueried,3,C,0.00184215,22.80442190170288,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-1672,TrustRoute-StrongestQueried,3,C,0.00065145,13.410177230834961,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3030,TrustRoute-StrongestQueried,3,C,0.00158545,16.809183835983276,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-6609,TrustRoute-StrongestQueried,3,C,0.00162465,26.163934469223022,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-4430,TrustRoute-StrongestQueried,3,D,0.00160675,23.741122007369995,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-85,TrustRoute-StrongestQueried,3,B,0.0013752,18.60988140106201,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-4363,TrustRoute-StrongestQueried,3,B,0.0022012000000000004,19.365456104278564,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-806,TrustRoute-StrongestQueried,3,C,0.008620000000000001,37.25976514816284,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-7173,TrustRoute-StrongestQueried,3,B,0.0025312999999999998,19.69063639640808,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-5538,TrustRoute-StrongestQueried,3,D,0.00158195,19.249720335006714,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3720,TrustRoute-StrongestQueried,3,C,0.00130715,16.85539984703064,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-1044,TrustRoute-StrongestQueried,3,A,0.00126465,18.790410041809082,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-1916,TrustRoute-StrongestQueried,3,B,0.00219125,13.169450521469116,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-8661,TrustRoute-StrongestQueried,3,B,0.0020061000000000002,16.811116218566895,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-8722,TrustRoute-StrongestQueried,3,A,0.0011110500000000001,16.5975558757782,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3186,TrustRoute-StrongestQueried,3,B,0.00086815,16.373870134353638,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-8655,TrustRoute-StrongestQueried,3,B,0.0013974500000000002,18.628000736236572,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5032,TrustRoute-StrongestQueried,3,D,0.00106035,12.935862064361572,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-2025,TrustRoute-StrongestQueried,3,D,0.00087915,16.368088245391846,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-1405,TrustRoute-StrongestQueried,3,A,0.00140675,23.231691122055054,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-2786,TrustRoute-StrongestQueried,3,C,0.0009686500000000002,13.626758098602295,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-9655,TrustRoute-StrongestQueried,3,D,0.00231625,26.410159587860107,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-9179,TrustRoute-StrongestQueried,3,A,0.0014897500000000002,23.05095624923706,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-7097,TrustRoute-StrongestQueried,3,C,0.0014659500000000002,22.02792501449585,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-4859,TrustRoute-StrongestQueried,3,A,0.00166535,22.19072151184082,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-8826,TrustRoute-StrongestQueried,3,D,0.00169775,23.96652126312256,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-6453,TrustRoute-StrongestQueried,3,A,0.00222855,24.07570743560791,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-1955,TrustRoute-StrongestQueried,3,D,0.0012162499999999999,22.266175985336304,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-7378,TrustRoute-StrongestQueried,3,B,0.0013126500000000003,19.760774612426758,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-8120,TrustRoute-StrongestQueried,3,C,0.00110168,22.339234113693237,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-3762,TrustRoute-StrongestQueried,3,C,0.00061528,21.55218267440796,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-7807,TrustRoute-StrongestQueried,3,C,0.00086788,27.014111757278442,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-8124,TrustRoute-StrongestQueried,3,A,0.0022053999999999997,17.66012978553772,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-1845,TrustRoute-StrongestQueried,3,C,0.00154785,28.016257762908936,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-8262,TrustRoute-StrongestQueried,3,D,0.0018863500000000002,29.612595796585083,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-9532,TrustRoute-StrongestQueried,3,D,0.0024109500000000002,20.611236810684204,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-4355,TrustRoute-StrongestQueried,3,D,0.00225135,16.98368763923645,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-1970,TrustRoute-StrongestQueried,3,B,0.0011804,15.050915718078613,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-388,TrustRoute-StrongestQueried,3,C,0.0018201000000000003,16.560506343841553,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-2452,TrustRoute-StrongestQueried,3,D,0.00074673,18.12149977684021,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-8350,TrustRoute-StrongestQueried,3,A,0.00076063,20.506486415863037,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-2779,TrustRoute-StrongestQueried,3,C,0.00043188,10.658593654632568,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-1352,TrustRoute-StrongestQueried,3,C,0.0006584799999999999,22.462101221084595,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-7005,TrustRoute-StrongestQueried,3,D,0.0007388800000000001,22.513582944869995,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-7582,TrustRoute-StrongestQueried,3,B,0.00090403,20.326204538345337,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-10001,TrustRoute-StrongestQueried,3,B,0.00177685,27.58311104774475,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-1243,TrustRoute-StrongestQueried,3,D,0.0009839999999999998,11.470293283462524,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-169,TrustRoute-StrongestQueried,3,C,0.0015765,15.151712417602539,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-10003,TrustRoute-StrongestQueried,3,A,0.0029921,19.411017656326294,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-1803,TrustRoute-StrongestQueried,3,A,0.0015600000000000002,11.849117755889893,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-3831,TrustRoute-StrongestQueried,3,A,0.00071688,16.055604457855225,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-9041,TrustRoute-StrongestQueried,3,C,0.00061298,13.688682794570923,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-7526,TrustRoute-StrongestQueried,3,D,0.00071553,16.260711431503296,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-6582,TrustRoute-StrongestQueried,3,C,0.00099198,25.04892086982727,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-5073,TrustRoute-StrongestQueried,3,A,0.00283,20.972402811050415,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-678,TrustRoute-StrongestQueried,3,B,0.00203775,19.402754545211792,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-2674,TrustRoute-StrongestQueried,3,D,0.0031294499999999998,17.910589933395386,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-5972,TrustRoute-StrongestQueried,3,D,0.0034946499999999998,30.896958827972412,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-6124,TrustRoute-StrongestQueried,3,D,0.00073758,22.7651207447052,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-2242,TrustRoute-StrongestQueried,3,C,0.00082723,20.273651123046875,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-988,TrustRoute-StrongestQueried,3,C,0.00046673,11.995037317276001,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-5433,TrustRoute-StrongestQueried,3,D,0.0008086300000000001,17.700214624404907,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-4858,TrustRoute-StrongestQueried,3,D,0.00061623,15.153147220611572,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-682,TrustRoute-StrongestQueried,3,C,0.0005596800000000001,13.772273540496826,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-6140,TrustRoute-StrongestQueried,3,C,0.0017670499999999998,21.784807443618774,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5242,TrustRoute-StrongestQueried,3,C,0.0007467299999999999,19.88647770881653,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-2799,TrustRoute-StrongestQueried,3,B,0.00042423000000000005,21.023528575897217,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-5162,TrustRoute-StrongestQueried,3,D,0.0006880300000000001,17.234517812728882,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-9434,TrustRoute-StrongestQueried,3,D,0.0007333299999999999,17.775538206100464,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-1364,TrustRoute-StrongestQueried,3,C,0.00067808,107.92614483833313,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-89,TrustRoute-StrongestQueried,3,D,0.00063013,16.346822500228882,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-914,TrustRoute-StrongestQueried,3,A,0.00072793,17.170833826065063,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-3002,TrustRoute-StrongestQueried,3,B,0.00039643,16.62540864944458,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-1738,TrustRoute-StrongestQueried,3,C,0.0011868500000000001,10.022587537765503,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-1932,TrustRoute-StrongestQueried,3,D,0.00088145,10.162539958953857,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-1549,TrustRoute-StrongestQueried,3,A,0.00138215,14.650130033493042,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-1520,TrustRoute-StrongestQueried,3,D,0.00132925,11.611542701721191,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-4001,TrustRoute-StrongestQueried,3,C,0.0026272500000000002,27.116893768310547,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-7961,TrustRoute-StrongestQueried,3,D,0.00098965,15.55435585975647,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-666,TrustRoute-StrongestQueried,3,C,0.00068805,14.255648136138916,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-6223,TrustRoute-StrongestQueried,3,A,0.00106925,15.988309860229492,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-4896,TrustRoute-StrongestQueried,3,B,0.0019217500000000003,27.25433850288391,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-6757,TrustRoute-StrongestQueried,3,D,0.00188045,28.716004133224487,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-7763,TrustRoute-StrongestQueried,3,B,0.0021550500000000004,27.51981234550476,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-875,TrustRoute-StrongestQueried,3,C,0.0010451500000000001,21.87800407409668,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-661,TrustRoute-StrongestQueried,3,C,0.00138375,17.064675092697144,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-9185,TrustRoute-StrongestQueried,3,C,0.00105338,29.63706684112549,0,0,cand-deepseek-r1,stage2_strongest_queried,
hellaswag,hellaswag-547,TrustRoute-StrongestQueried,3,D,0.00227315,23.970738649368286,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-5864,TrustRoute-StrongestQueried,3,A,0.0014919500000000001,23.014211177825928,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-9539,TrustRoute-StrongestQueried,3,C,0.0015329500000000002,14.651451826095581,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-4420,TrustRoute-StrongestQueried,3,B,0.0046323,27.061493635177612,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-7902,TrustRoute-StrongestQueried,3,A,0.00199035,25.2107355594635,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-9792,TrustRoute-StrongestQueried,3,A,0.0006976300000000001,13.422028064727783,0,0,cand-deepseek-r1,stage2_strongest_queried,
