dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
hellaswag,hellaswag-9949,TrustRoute-StrongestQueried,2,B,0.00196835,19.492974281311035,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-4195,TrustRoute-StrongestQueried,2,D,0.00168215,14.43154001235962,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-4101,TrustRoute-StrongestQueried,2,C,0.0015720500000000002,14.387685537338257,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3818,TrustRoute-StrongestQueried,2,D,0.00135585,23.15085482597351,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-2894,TrustRoute-StrongestQueried,2,A,0.00092845,15.84592342376709,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3769,TrustRoute-StrongestQueried,2,D,0.00110925,18.490199327468872,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5465,TrustRoute-StrongestQueried,2,D,0.0011700500000000002,17.197623014450073,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-7512,TrustRoute-StrongestQueried,2,A,0.0017918499999999998,29.711743354797363,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3926,TrustRoute-StrongestQueried,2,B,0.00143145,24.348865747451782,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-1890,TrustRoute-StrongestQueried,2,B,0.00141945,27.8936128616333,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3936,TrustRoute-StrongestQueried,2,B,0.0013299499999999999,19.938323736190796,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3210,TrustRoute-StrongestQueried,2,D,0.0009648500000000001,22.611822366714478,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5261,TrustRoute-StrongestQueried,2,C,0.00095465,15.042179107666016,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5234,TrustRoute-StrongestQueried,2,B,0.0019927499999999997,33.3459107875824,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-2813,TrustRoute-StrongestQueried,2,A,0.0012109500000000001,27.066907167434692,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-9555,TrustRoute-StrongestQueried,2,C,0.0013548499999999999,21.18653440475464,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-477,TrustRoute-StrongestQueried,2,B,0.00067535,13.025925636291504,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-4954,TrustRoute-StrongestQueried,2,A,0.00247355,30.13942289352417,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-12,TrustRoute-StrongestQueried,2,C,0.00093055,16.620017290115356,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5637,TrustRoute-StrongestQueried,2,D,0.00150855,30.522894382476807,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-7815,TrustRoute-StrongestQueried,2,C,0.0019133499999999999,25.69388246536255,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-4576,TrustRoute-StrongestQueried,2,C,0.00252285,34.91507291793823,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5366,TrustRoute-StrongestQueried,2,C,0.00246575,15.79398488998413,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-1183,TrustRoute-StrongestQueried,2,B,0.00134025,13.306617498397827,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-1589,TrustRoute-StrongestQueried,2,B,0.0005375499999999999,12.728104829788208,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-5389,TrustRoute-StrongestQueried,2,C,0.00136455,23.149385690689087,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-2484,TrustRoute-StrongestQueried,2,C,0.00094815,19.836200952529907,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-6835,TrustRoute-StrongestQueried,2,A,0.00169125,28.619096279144287,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-3043,TrustRoute-StrongestQueried,2,C,0.0020220999999999998,24.695693731307983,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
hellaswag,hellaswag-453,TrustRoute-StrongestQueried,2,B,0.0006233500000000001,12.934465885162354,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-7094,TrustRoute-StrongestQueried,2,A,0.0022073500000000003,30.521283864974976,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-8913,TrustRoute-StrongestQueried,2,D,0.0016708500000000002,24.840094327926636,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-9694,TrustRoute-StrongestQueried,2,B,0.00244895,33.131195306777954,0,0,cand-gpt-5-mini,stage2_strongest_queried,
hellaswag,hellaswag-7943,TrustRoute-StrongestQueried,2,C,0.00170775,33.501113176345825,0,0,cand-gpt-5-mini,stage2_strongest_queried,
