dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
winogrande,winogrande-683,TrustRoute-MaxConf,3,A,0.00038455,8.878476858139038,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-752,TrustRoute-MaxConf,3,A,0.00081285,11.989184141159058,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1028,TrustRoute-MaxConf,3,B,0.00039285000000000004,8.91371464729309,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1153,TrustRoute-MaxConf,3,A,0.00034734999999999996,7.38013219833374,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-376,TrustRoute-MaxConf,3,B,0.00040465,7.927840709686279,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-900,TrustRoute-MaxConf,3,B,0.00041205,8.7698335647583,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-943,TrustRoute-MaxConf,3,B,0.00074505,10.870790958404541,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-253,TrustRoute-MaxConf,3,A,0.00214055,20.635464191436768,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1172,TrustRoute-MaxConf,3,B,0.00037715,7.697101354598999,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1040,TrustRoute-MaxConf,3,B,0.0005079500000000001,7.420702934265137,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-122,TrustRoute-MaxConf,3,A,0.00059585,9.240761518478394,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-951,TrustRoute-MaxConf,3,A,0.00169945,17.938648462295532,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-599,TrustRoute-MaxConf,3,A,0.0006997500000000001,9.287480115890503,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1147,TrustRoute-MaxConf,3,B,0.00038794999999999997,10.097325086593628,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-310,TrustRoute-MaxConf,3,B,0.0009042500000000001,19.019136667251587,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1016,TrustRoute-MaxConf,3,A,0.00122185,18.81642746925354,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-866,TrustRoute-MaxConf,3,B,0.00223235,21.877297163009644,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-334,TrustRoute-MaxConf,3,B,0.0007885500000000001,9.009599208831787,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1001,TrustRoute-MaxConf,3,B,0.00037374999999999995,9.43274211883545,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-67,TrustRoute-MaxConf,3,B,0.0023119499999999997,20.88373041152954,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-578,TrustRoute-MaxConf,3,B,0.0009511500000000001,12.118683099746704,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1119,TrustRoute-MaxConf,3,B,0.00024655,7.24681830406189,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-272,TrustRoute-MaxConf,3,A,0.00245765,18.39987826347351,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1259,TrustRoute-MaxConf,3,B,0.0011340500000000002,13.24422287940979,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1125,TrustRoute-MaxConf,3,B,0.00021915000000000004,6.935866355895996,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-215,TrustRoute-MaxConf,3,B,0.00035424999999999996,6.392041921615601,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1018,TrustRoute-MaxConf,3,B,0.0005929500000000001,11.245546579360962,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-445,TrustRoute-MaxConf,3,B,0.00043424999999999996,8.461262464523315,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1235,TrustRoute-MaxConf,3,A,0.0017635499999999998,18.129826545715332,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-711,TrustRoute-MaxConf,3,A,0.00042405000000000003,8.998709678649902,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-907,TrustRoute-MaxConf,3,A,1.6349999999999998e-05,1.8389227390289307,0,0,cand-gpt-4o-mini,stage1_early_stop,
winogrande,winogrande-859,TrustRoute-MaxConf,3,B,1.575e-05,1.2471225261688232,0,0,cand-gpt-4o-mini,stage1_early_stop,
winogrande,winogrande-639,TrustRoute-MaxConf,3,A,1.5149999999999999e-05,1.3893461227416992,0,0,cand-gpt-4o-mini,stage1_early_stop,
winogrande,winogrande-392,TrustRoute-MaxConf,3,A,1.545e-05,1.7380764484405518,0,0,cand-gpt-4o-mini,stage1_early_stop,
winogrande,winogrande-562,TrustRoute-MaxConf,3,A,1.6649999999999998e-05,1.427842617034912,0,0,cand-gpt-4o-mini,stage1_early_stop,
