dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
hellaswag,hellaswag-9949,TrustRoute-MaxConf,2,B,0.0018563499999999997,14.473587036132812,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-4195,TrustRoute-MaxConf,2,C,0.00150615,13.55102276802063,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-4101,TrustRoute-MaxConf,2,A,0.00173105,14.021694898605347,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-3818,TrustRoute-MaxConf,2,B,0.00161385,17.919432163238525,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-2894,TrustRoute-MaxConf,2,A,0.00112245,15.151306390762329,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-3769,TrustRoute-MaxConf,2,D,0.0011507500000000003,13.644028186798096,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-5465,TrustRoute-MaxConf,2,D,0.00131005,11.681198120117188,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-7512,TrustRoute-MaxConf,2,A,0.0015893500000000002,16.94982886314392,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-3926,TrustRoute-MaxConf,2,A,0.0022844500000000004,18.95205330848694,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-1890,TrustRoute-MaxConf,2,B,0.00197995,22.976101398468018,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-3936,TrustRoute-MaxConf,2,B,0.00128195,15.064463138580322,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-3210,TrustRoute-MaxConf,2,A,0.0009693500000000001,11.546626329421997,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-5261,TrustRoute-MaxConf,2,C,0.00087115,9.650371551513672,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-5234,TrustRoute-MaxConf,2,B,0.0018262500000000002,19.489060640335083,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-2813,TrustRoute-MaxConf,2,C,0.00153295,17.003631591796875,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-9555,TrustRoute-MaxConf,2,D,0.00135735,14.11157751083374,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-477,TrustRoute-MaxConf,2,B,0.00102885,9.671476364135742,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-4954,TrustRoute-MaxConf,2,A,0.00228555,28.719237089157104,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-12,TrustRoute-MaxConf,2,C,0.0007975500000000001,10.50105905532837,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-5637,TrustRoute-MaxConf,2,B,0.00209855,34.980741024017334,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-7815,TrustRoute-MaxConf,2,C,0.00155835,12.251189947128296,0,0,cand-gpt-4o-mini,stage2_max_conf,
hellaswag,hellaswag-4576,TrustRoute-MaxConf,2,A,0.00301635,21.900643825531006,0,0,cand-gpt-4o-mini,stage2_max_conf,
