dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
winogrande,winogrande-683,TrustRoute-MaxConf,1,A,0.00035454999999999997,5.7455174922943115,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-752,TrustRoute-MaxConf,1,A,0.0007973500000000001,11.652193546295166,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1028,TrustRoute-MaxConf,1,B,0.00044635,9.138364315032959,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1153,TrustRoute-MaxConf,1,A,0.00034185,6.615948915481567,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-376,TrustRoute-MaxConf,1,A,0.0006601500000000001,7.757913827896118,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-900,TrustRoute-MaxConf,1,B,0.00039255,7.645310163497925,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-943,TrustRoute-MaxConf,1,B,0.0007200500000000001,10.574827909469604,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-253,TrustRoute-MaxConf,1,A,0.00233455,17.603230953216553,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1172,TrustRoute-MaxConf,1,B,0.00037164999999999995,9.634026765823364,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1040,TrustRoute-MaxConf,1,B,0.00038995,9.03136920928955,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-122,TrustRoute-MaxConf,1,A,0.00079685,11.15980315208435,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-951,TrustRoute-MaxConf,1,A,0.0013024500000000001,19.205261945724487,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-599,TrustRoute-MaxConf,1,A,0.0007067500000000001,9.773142099380493,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1147,TrustRoute-MaxConf,1,B,0.00044994999999999996,10.60459589958191,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-310,TrustRoute-MaxConf,1,B,0.0008322500000000001,8.009253978729248,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-1016,TrustRoute-MaxConf,1,A,0.00096485,9.02977705001831,0,0,cand-gpt-4o-mini,stage2_max_conf,
winogrande,winogrande-866,TrustRoute-MaxConf,1,A,0.00105835,9.385009765625,0,0,cand-gpt-4o-mini,stage2_max_conf,
