dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
mmlu,mmlu-8414,TrustRoute-MaxConf,2,A,0.00069625,7.305575609207153,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-10986,TrustRoute-MaxConf,2,C,0.0016848499999999999,15.45278000831604,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-5418,TrustRoute-MaxConf,2,C,0.00057525,8.7113516330719,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-5778,TrustRoute-MaxConf,2,C,0.00052955,8.252833127975464,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-7658,TrustRoute-MaxConf,2,C,0.00025615,6.4962310791015625,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-5945,TrustRoute-MaxConf,2,C,0.0016730500000000001,11.722461700439453,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-8963,TrustRoute-MaxConf,2,B,0.00065875,8.693472385406494,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-9206,TrustRoute-MaxConf,2,A,0.00086835,10.455920696258545,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-3277,TrustRoute-MaxConf,2,C,0.00043645,6.454883098602295,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-8696,TrustRoute-MaxConf,2,B,0.0017269499999999999,12.796624422073364,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-7089,TrustRoute-MaxConf,2,B,0.00044874999999999993,7.684903860092163,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-2418,TrustRoute-MaxConf,2,C,0.00038375000000000003,19.308611631393433,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-12740,TrustRoute-MaxConf,2,C,0.00033995,8.636096954345703,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-11090,TrustRoute-MaxConf,2,B,0.0028306499999999997,16.336904287338257,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-9960,TrustRoute-MaxConf,2,B,0.00040315,7.281332731246948,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-6864,TrustRoute-MaxConf,2,D,0.00189045,18.22105622291565,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-4969,TrustRoute-MaxConf,2,D,0.00029945000000000004,7.495549440383911,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-12010,TrustRoute-MaxConf,2,B,0.00076545,8.650070905685425,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-2995,TrustRoute-MaxConf,2,C,0.00116885,10.585405111312866,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-2534,TrustRoute-MaxConf,2,A,0.00057145,7.053746938705444,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-8970,TrustRoute-MaxConf,2,B,0.0010712500000000002,15.455963850021362,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-5665,TrustRoute-MaxConf,2,B,0.00106455,11.508596897125244,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-8265,TrustRoute-MaxConf,2,B,0.00027715,6.8429834842681885,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-4545,TrustRoute-MaxConf,2,B,0.0006859500000000001,9.876690864562988,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-3567,TrustRoute-MaxConf,2,D,0.00045465,7.72076153755188,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-7694,TrustRoute-MaxConf,2,B,0.00207775,15.706825494766235,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-12948,TrustRoute-MaxConf,2,D,0.00028515,6.39809775352478,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-2231,TrustRoute-MaxConf,2,B,0.00023815000000000002,5.441334009170532,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-8894,TrustRoute-MaxConf,2,C,0.00105465,12.441165208816528,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-9002,TrustRoute-MaxConf,2,B,0.0010403500000000002,8.594371557235718,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-11771,TrustRoute-MaxConf,2,C,0.0019119500000000002,12.920573949813843,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-10992,TrustRoute-MaxConf,2,A,0.00255575,18.196165084838867,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-7907,TrustRoute-MaxConf,2,C,0.00021475,5.346484661102295,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-13971,TrustRoute-MaxConf,2,B,0.00111195,11.531588077545166,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-1658,TrustRoute-MaxConf,2,C,0.00043225,8.149491310119629,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-8934,TrustRoute-MaxConf,2,B,0.00091065,8.193167686462402,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-5393,TrustRoute-MaxConf,2,D,0.00065165,9.058860778808594,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-7436,TrustRoute-MaxConf,2,C,0.00024595,5.864410877227783,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-2265,TrustRoute-MaxConf,2,C,0.00092515,15.988008975982666,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-12583,TrustRoute-MaxConf,2,B,0.00029565,8.29758620262146,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-709,TrustRoute-MaxConf,2,A,0.00079485,8.908665657043457,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-8297,TrustRoute-MaxConf,2,B,0.00054805,10.066983699798584,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-1947,TrustRoute-MaxConf,2,A,0.00078615,10.49699354171753,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-3606,TrustRoute-MaxConf,2,D,0.00030064999999999996,8.184520721435547,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-11879,TrustRoute-MaxConf,2,C,0.00159335,14.974611759185791,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-2070,TrustRoute-MaxConf,2,B,0.00046164999999999997,8.76615595817566,0,0,cand-gpt-4o-mini,stage2_max_conf,
mmlu,mmlu-9581,TrustRoute-MaxConf,2,D,0.0003627,10.594421863555908,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-2215,TrustRoute-MaxConf,2,C,0.00023070000000000002,6.58506178855896,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-165,TrustRoute-MaxConf,2,B,0.0002428,6.951361894607544,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-3631,TrustRoute-MaxConf,2,A,0.0002472,7.739885091781616,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-1708,TrustRoute-MaxConf,2,B,0.0005386,19.068650722503662,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-2279,TrustRoute-MaxConf,2,A,0.0002445,10.052391767501831,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-7664,TrustRoute-MaxConf,2,C,0.00016690000000000002,5.0768513679504395,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-3725,TrustRoute-MaxConf,2,B,0.00026450000000000003,8.006479740142822,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-7411,TrustRoute-MaxConf,2,C,0.0001793,5.674411296844482,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-615,TrustRoute-MaxConf,2,A,0.0003584,11.704637289047241,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-8746,TrustRoute-MaxConf,2,D,0.0002657,7.848438262939453,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-13805,TrustRoute-MaxConf,2,C,0.0002903,9.129508018493652,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-7663,TrustRoute-MaxConf,2,A,0.0001751,6.126768589019775,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-3591,TrustRoute-MaxConf,2,B,0.0002509,7.808214426040649,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-10047,TrustRoute-MaxConf,2,D,0.00021069999999999997,7.120629787445068,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-9526,TrustRoute-MaxConf,2,D,0.0008014,26.285865306854248,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-13842,TrustRoute-MaxConf,2,A,0.0002095,6.3670854568481445,0,0,cand-grok-3-mini,stage1_early_stop,
mmlu,mmlu-7108,TrustRoute-MaxConf,2,A,0.00027289999999999997,8.541290760040283,0,0,cand-grok-3-mini,stage1_early_stop,
