dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
winogrande,winogrande-683,TrustRoute-StrongestFallback,3,A,0.0004431,4.852452754974365,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-752,TrustRoute-StrongestFallback,3,B,0.00042435,3.733798027038574,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-1028,TrustRoute-StrongestFallback,3,B,0.00043979999999999996,5.2649407386779785,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-1153,TrustRoute-StrongestFallback,3,A,0.0004146,4.745432615280151,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-376,TrustRoute-StrongestFallback,3,B,0.00040545,4.413701057434082,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-900,TrustRoute-StrongestFallback,3,A,0.000396,4.395401954650879,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-943,TrustRoute-StrongestFallback,3,B,0.00041775,4.196584463119507,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-253,TrustRoute-StrongestFallback,3,B,0.00041175,4.891411304473877,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-1172,TrustRoute-StrongestFallback,3,B,0.0004302,4.8581483364105225,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-1040,TrustRoute-StrongestFallback,3,B,0.00043679999999999994,4.147934913635254,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-122,TrustRoute-StrongestFallback,3,B,0.0004428,4.300673007965088,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-951,TrustRoute-StrongestFallback,3,A,0.0004053,9.209308385848999,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-599,TrustRoute-StrongestFallback,3,B,0.00042090000000000004,6.806594133377075,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-1147,TrustRoute-StrongestFallback,3,B,0.0004083,3.9072492122650146,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-310,TrustRoute-StrongestFallback,3,B,0.0004299,3.258625030517578,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-1016,TrustRoute-StrongestFallback,3,A,0.00040245,4.268094778060913,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
winogrande,winogrande-866,TrustRoute-StrongestFallback,3,B,0.00040245,7.6638569831848145,0,0,cand-claude-sonnet-4-5,stage2_direct_fallback,
